date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:07:27	127303/127303	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:07:26%20GMT	http://www.nytimes.com/2016/11/06/briefing/hillary-clinton-donald-trump-new-york-city-marathon.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/2016/11/06/briefing/hillary-clinton-donald-trump-new-york-city-marathon.html	(from http://www.nytimes.com/)
18:07:27	6215/6215	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Nov%202016%2011:00:27%20GMT	https://static01.nyt.com/images/2016/11/06/briefing/06briefing-weekend-slide-0GE9/06briefing-weekend-slide-0GE9-mediumFlexible177.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/11/06/briefing/06briefing-weekend-slide-0GE9/06briefing-weekend-slide-0GE9-mediumFlexible177.jpg	(from http://www.nytimes.com/)
18:07:29	18240/18240	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:07:28%20GMT	http://www.nytimes.com/newsletters/morning-briefing	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/newsletters/morning-briefing.html	(from http://www.nytimes.com/)
18:07:33	132130/132130	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:07:32%20GMT	http://www.nytimes.com/spotlight/times-tips?contentCollection=smarter-living	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/spotlight/times-tips9d18.html	(from http://www.nytimes.com/)
18:07:34	77661/77661	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:07:33%20GMT	http://www.nytimes.com/2016/10/30/well/move/how-a-run-walk-strategy-might-help-your-marathon.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/2016/10/30/well/move/how-a-run-walk-strategy-might-help-your-marathon.html	(from http://www.nytimes.com/)
18:07:34	4244/4244	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Oct%202016%2021:48:21%20GMT	https://static01.nyt.com/images/2016/10/30/magazine/30well/30mag-30well-t_CA0-thumbStandard.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/10/30/magazine/30well/30mag-30well-t_CA0-thumbStandard.jpg	(from http://www.nytimes.com/)
18:07:35	77661/77661	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:07:34%20GMT	http://www.nytimes.com/2016/10/30/well/move/how-a-run-walk-strategy-might-help-your-marathon.html?hp&target=comments	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/2016/10/30/well/move/how-a-run-walk-strategy-might-help-your-marathona966.html	(from http://www.nytimes.com/)
18:07:35	80359/80359	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:07:34%20GMT	http://www.nytimes.com/2016/10/19/travel/travel-tips-social-media.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/2016/10/19/travel/travel-tips-social-media.html	(from http://www.nytimes.com/)
18:07:37	1665/1665	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Oct%202016%2016:09:52%20GMT	https://static01.nyt.com/images/2016/10/19/travel/19travel-mobile/19travel-mobile-thumbStandard.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/10/19/travel/19travel-mobile/19travel-mobile-thumbStandard.jpg	(from http://www.nytimes.com/)
18:07:37	110781/110781	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:07:37%20GMT	http://www.nytimes.com/2016/11/06/sports/nyc-marathon-2016.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/2016/11/06/sports/nyc-marathon-2016.html	(from http://www.nytimes.com/)
18:07:38	105520/105520	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:07:38%20GMT	http://www.nytimes.com/interactive/2016/11/04/sports/06runningviews.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/interactive/2016/11/04/sports/06runningviews.html	(from http://www.nytimes.com/)
18:07:39	191639/191639	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:07:39%20GMT	http://www.nytimes.com/2016/11/04/sports/new-york-city-marathon-preview.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/2016/11/04/sports/new-york-city-marathon-preview.html	(from http://www.nytimes.com/)
18:07:41	82025/82025	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:07:39%20GMT	http://www.nytimes.com/2016/11/06/nyregion/destroying-an-11-apartment-structure-to-build-a-mansion.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/2016/11/06/nyregion/destroying-an-11-apartment-structure-to-build-a-mansion.html	(from http://www.nytimes.com/)
18:07:41	2564/2564	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Nov%202016%2016:00:04%20GMT	https://static01.nyt.com/images/2016/11/06/nyregion/06BIGCITY-web/06BIGCITY-thumbStandard.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/11/06/nyregion/06BIGCITY-web/06BIGCITY-thumbStandard.jpg	(from http://www.nytimes.com/)
18:07:41	82025/82025	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:07:41%20GMT	http://www.nytimes.com/2016/11/06/nyregion/destroying-an-11-apartment-structure-to-build-a-mansion.html?hp&target=comments	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/2016/11/06/nyregion/destroying-an-11-apartment-structure-to-build-a-mansiona966.html	(from http://www.nytimes.com/)
18:07:42	78974/78974	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:07:42%20GMT	http://www.nytimes.com/2016/11/04/arts/things-to-do-in-new-york-foals-bam-storm-king.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/2016/11/04/arts/things-to-do-in-new-york-foals-bam-storm-king.html	(from http://www.nytimes.com/)
18:07:43	189008/189008	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:07:43%20GMT	http://www.nytimes.com/2016/11/06/fashion/weddings/seeking-a-drivers-license-led-to-a-marriage-license.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/2016/11/06/fashion/weddings/seeking-a-drivers-license-led-to-a-marriage-license.html	(from http://www.nytimes.com/)
18:07:44	13236/13236	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Nov%202016%2020:23:11%20GMT	https://static01.nyt.com/images/2016/11/06/fashion/weddings/06VOWS01-SS/06VOWS01-SS-mediumThreeByTwo210.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/11/06/fashion/weddings/06VOWS01-SS/06VOWS01-SS-mediumThreeByTwo210.jpg	(from http://www.nytimes.com/)
18:07:45	104531/104531	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:07:44%20GMT	http://www.nytimes.com/2016/11/06/sports/baseball/chicago-cubs-world-series.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/2016/11/06/sports/baseball/chicago-cubs-world-series.html	(from http://www.nytimes.com/)
18:07:45	14042/14042	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Nov%202016%2020:26:41%20GMT	https://static01.nyt.com/images/2016/11/06/sports/06cubs/06cubs-mediumThreeByTwo210-v3.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/11/06/sports/06cubs/06cubs-mediumThreeByTwo210-v3.jpg	(from http://www.nytimes.com/)
18:07:47	84748/84748	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:07:45%20GMT	http://www.nytimes.com/2016/11/06/movies/casey-affleck-interview-manchester-by-the-sea.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/2016/11/06/movies/casey-affleck-interview-manchester-by-the-sea.html	(from http://www.nytimes.com/)
18:07:47	10599/10599	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Nov%202016%2015:13:24%20GMT	https://static01.nyt.com/images/2016/11/06/arts/6CASEY-AFFLECK1/6CASEY-AFFLECK1-mediumThreeByTwo210-v2.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/11/06/arts/6CASEY-AFFLECK1/6CASEY-AFFLECK1-mediumThreeByTwo210-v2.jpg	(from http://www.nytimes.com/)
18:07:48	75833/75833	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:07:48%20GMT	http://www.nytimes.com/2016/11/06/opinion/sunday/imagining-america-on-nov-9.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/2016/11/06/opinion/sunday/imagining-america-on-nov-9.html	(from http://www.nytimes.com/)
18:07:48	1154/1154	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Nov%202016%2018:30:05%20GMT	https://static01.nyt.com/images/2016/11/06/opinion/sunday/06sun1/06sun1-blogSmallThumb.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/11/06/opinion/sunday/06sun1/06sun1-blogSmallThumb.jpg	(from http://www.nytimes.com/)
18:07:49	75833/75833	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:07:48%20GMT	http://www.nytimes.com/2016/11/06/opinion/sunday/imagining-america-on-nov-9.html?hp&target=comments	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/2016/11/06/opinion/sunday/imagining-america-on-nov-9a966.html	(from http://www.nytimes.com/)
18:07:50	86153/86153	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:07:50%20GMT	http://www.nytimes.com/2016/11/06/opinion/sunday/why-this-election-terrifies-me.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/2016/11/06/opinion/sunday/why-this-election-terrifies-me.html	(from http://www.nytimes.com/)
18:07:52	84829/84829	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:07:50%20GMT	http://www.nytimes.com/2016/11/06/opinion/sunday/the-post-familial-election.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/2016/11/06/opinion/sunday/the-post-familial-election.html	(from http://www.nytimes.com/)
18:07:52	88064/88064	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:07:51%20GMT	http://www.nytimes.com/2016/11/06/opinion/sunday/the-end-is-nigh.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/2016/11/06/opinion/sunday/the-end-is-nigh.html	(from http://www.nytimes.com/)
18:07:53	83463/83463	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:07:52%20GMT	http://www.nytimes.com/2016/11/06/opinion/sunday/im-with-her-the-strengths-of-hillary-clinton.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/2016/11/06/opinion/sunday/im-with-her-the-strengths-of-hillary-clinton.html	(from http://www.nytimes.com/)
18:07:54	121248/121248	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:07:53%20GMT	http://www.nytimes.com/2016/11/06/opinion/sunday/schools-that-work.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/2016/11/06/opinion/sunday/schools-that-work.html	(from http://www.nytimes.com/)
18:07:55	79133/79133	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:07:54%20GMT	http://www.nytimes.com/2016/11/06/opinion/sunday/voting-with-my-head-and-heart.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/2016/11/06/opinion/sunday/voting-with-my-head-and-heart.html	(from http://www.nytimes.com/)
18:07:55	82924/82924	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:07:55%20GMT	http://www.nytimes.com/2016/11/06/opinion/sunday/the-walls-in-our-heads.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/2016/11/06/opinion/sunday/the-walls-in-our-heads.html	(from http://www.nytimes.com/)
18:07:58	5443/5443	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Nov%202016%2011:46:51%20GMT	https://static01.nyt.com/images/2016/11/06/opinion/sunday/6Vanderbilt1-web/6Vanderbilt1-web-mediumFlexible177.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/11/06/opinion/sunday/6Vanderbilt1-web/6Vanderbilt1-web-mediumFlexible177.jpg	(from http://www.nytimes.com/)
18:07:59	82924/82924	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:07:58%20GMT	http://www.nytimes.com/2016/11/06/opinion/sunday/the-walls-in-our-heads.html?hp&target=comments	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/2016/11/06/opinion/sunday/the-walls-in-our-headsa966.html	(from http://www.nytimes.com/)
18:08:01	72731/72731	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:08:00%20GMT	http://www.nytimes.com/2016/11/05/insider/the-world-series-sports-page-that-wasnt.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/2016/11/05/insider/the-world-series-sports-page-that-wasnt.html	(from http://www.nytimes.com/)
18:08:01	121598/121598	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:08:01%20GMT	http://www.nytimes.com/interactive/2016/11/04/insider/tales-from-the-trails-an-insider-look-at-the-2016-presidential-campaign.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/interactive/2016/11/04/insider/tales-from-the-trails-an-insider-look-at-the-2016-presidential-campaign.html	(from http://www.nytimes.com/)
18:08:02	149258/149258	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:08:02%20GMT	http://www.nytimes.com/section/insider	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/section/insider.html	(from http://www.nytimes.com/)
18:08:02	2331/2331	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Nov%202016%2019:17:25%20GMT	https://a1.nyt.com/assets/homepage/20161102-144043/images/foundation/logos/insider-logo-240x72.svg	/home/macrico/Documents/HEAD/coding/nyt/a1.nyt.com/assets/homepage/20161102-144043/images/foundation/logos/insider-logo-240x72.svg	(from http://www.nytimes.com/)
18:08:03	2088/2088	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Nov%202016%2019:17:29%20GMT	https://a1.nyt.com/assets/homepage/20161102-144043/images/foundation/logos/insider-logo-240x72.png	/home/macrico/Documents/HEAD/coding/nyt/a1.nyt.com/assets/homepage/20161102-144043/images/foundation/logos/insider-logo-240x72.png	(from http://www.nytimes.com/)
18:08:03	252/252	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Nov%202016%2017:08:03%20GMT	http://www.nytimes.com/crosswords	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/crosswords.7a.delayed	(from http://www.nytimes.com/)
18:08:04	29283/29283	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:08:04%20GMT	http://www.nytimes.com/crosswords/index.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/crosswords/index.html	(from http://www.nytimes.com/)
18:08:04	17812/17812	---M--	200	added ('OK')	image/png	date:Wed,%2010%20Sep%202014%2020:04:57%20GMT	https://static01.nyt.com/images/crosswords/crosswords_30x30.png	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/crosswords/crosswords_30x30.png	(from http://www.nytimes.com/)
18:08:05	318421/318421	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:08:05%20GMT	http://www.nytimes.com/interactive/2016/upshot/presidential-polls-forecast.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/interactive/2016/upshot/presidential-polls-forecast.html	(from http://www.nytimes.com/)
18:08:06	18306/18306	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:08:05%20GMT	http://www.nytimes.com/newsletters/presidential-forecast-updates	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/newsletters/presidential-forecast-updates.html	(from http://www.nytimes.com/)
18:08:07	34290/34290	---M--	200	added ('OK')	application/x-javascript	etag:%22cedddb0271c468c415f1b220bd0badc8%22	https://int.nyt.com/data/weekend_reads/weekendreads-20151221-v1.js	/home/macrico/Documents/HEAD/coding/nyt/int.nyt.com/data/weekend_reads/weekendreads-20151221-v1.js	(from http://www.nytimes.com/)
18:08:07	180787/180787	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:08:07%20GMT	http://www.nytimes.com/video?src=vidm	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/videoae0c.html	(from http://www.nytimes.com/)
18:08:08	78491/78491	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:08:07%20GMT	http://www.nytimes.com/2016/11/06/nyregion/how-domenica-ramos-marathon-runner-spends-her-sundays.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/2016/11/06/nyregion/how-domenica-ramos-marathon-runner-spends-her-sundays.html	(from http://www.nytimes.com/)
18:08:08	9435/9435	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Nov%202016%2022:54:42%20GMT	https://static01.nyt.com/images/2016/11/06/nyregion/06ROUTINE1/06ROUTINE1-mediumSquare149-v2.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/11/06/nyregion/06ROUTINE1/06ROUTINE1-mediumSquare149-v2.jpg	(from http://www.nytimes.com/)
18:08:09	76137/76137	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:08:08%20GMT	http://www.nytimes.com/2016/11/06/opinion/sunday/consider-a-monarchy-america.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/2016/11/06/opinion/sunday/consider-a-monarchy-america.html	(from http://www.nytimes.com/)
18:08:10	9746/9746	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Nov%202016%2002:19:59%20GMT	https://static01.nyt.com/images/2016/11/05/insider/05-Insider-RockwellCubs-Image1/05-Insider-RockwellCubs-Image-mediumSquare149.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/11/05/insider/05-Insider-RockwellCubs-Image1/05-Insider-RockwellCubs-Image-mediumSquare149.jpg	(from http://www.nytimes.com/)
18:08:10	150512/150512	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:08:10%20GMT	http://www.nytimes.com/section/books/review	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/section/books/review.html	(from http://www.nytimes.com/)
18:08:10	11914/11914	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202016%2016:47:35%20GMT	https://static01.nyt.com/images/2016/11/06/books/review/1106-BKS-Blair-COVER-WEB/1106-BKS-Blair-COVER-WEB-mediumSquare149.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/11/06/books/review/1106-BKS-Blair-COVER-WEB/1106-BKS-Blair-COVER-WEB-mediumSquare149.jpg	(from http://www.nytimes.com/)
18:08:11	281/281	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Nov%202016%2017:08:11%20GMT	http://www.nytimes.com/thestrip	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/thestrip.87.delayed	(from http://www.nytimes.com/)
18:08:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Nov%202016%2017:08:12%20GMT	http://www.nytimes.com/slideshow/2016/06/19/opinion/sunday/the-strip.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/slideshow/2016/06/19/opinion/sunday/the-strip.88.delayed	(from http://www.nytimes.com/)
18:08:14	51851/51851	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:08:14%20GMT	http://www.nytimes.com/slideshow/2016/06/19/opinion/sunday/the-strip/s/2016-strip-slide-9E5B.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/slideshow/2016/06/19/opinion/sunday/the-strip/s/2016-strip-slide-9E5B.html	(from http://www.nytimes.com/)
18:08:14	48720/48720	---M--	200	added ('OK')	image/png	date:Sat,%2005%20Nov%202016%2017:48:08%20GMT	https://static01.nyt.com/images/2016/06/19/opinion/sunday/2016-strip-slide-9E5B/2016-strip-slide-9E5B-mediumSquare149.png	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/06/19/opinion/sunday/2016-strip-slide-9E5B/2016-strip-slide-9E5B-mediumSquare149.png	(from http://www.nytimes.com/)
18:08:16	245823/245823	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:08:14%20GMT	http://www.nytimes.com/2016/11/06/magazine/an-american-in-a-strange-land.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/2016/11/06/magazine/an-american-in-a-strange-land.html	(from http://www.nytimes.com/)
